253
Feature_ID,Active,AspectRatios_0,AspectRatios_1,AvgEulers_0,AvgEulers_1,AvgEulers_2,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,NumElements,NumNeighbors,Omega3s,Phases,Volumes,Volumes2
83,5,21.315,23.2427,6.39551,2.97185,14.548
84,4,1.73693,6.2951,0.140561,0.742963
85,1,0.351401
86,6,5.4417,3.51401,0.602402,0.582322,0.220881,1.54617
87,4,0.190761,0.1004,0.582322,2.69073
88,1,0.0903604
89,4,0.150601,0.190761,0.381522,1.01404
90,2,10.9336,4.65858
91,6,9.76896,13.8854,4.64854,1.1044,18.8452,1.12448
92,4,17.7709,6.75695,8.34327,4.16662
93,4,0.712843,0.943764,3.28309,2.68069
94,6,0.240961,0.0903604,8.73483,0.833323,9.99988,0.331321
95,1,3.71481
96,2,1.38553,0.753003
97,7,1.82729,2.99193,5.88346,4.21682,0.993964,1.84737,5.65254
98,5,4.0361,17.3492,3.72485,0.532122,3.76501
99,2,0.251001,0.421682
100,11,8.44367,8.44367,6.1947,4.85938,48.1219,0.943764,0.953804,1.38553,16.2347,10.6023,33.4936
101,4,2.26905,0.200801,2.49997,0.773083
102,4,0.130521,0.793163,0.321281,0.291161
103,3,1.34537,0.0200801,6.37543
104,6,18.2528,4.81922,0.843363,0.0502002,1.51605,1.02408
105,6,57.3788,6.2449,46.4854,0.873483,18.1022,0.642563
106,4,0.230921,0.903604,0.0903604,0.763043
107,6,0.943764,0.261041,1.54617,1.28513,0.642563,0.522082
108,6,1.41565,5.48186,18.3632,4.06622,1.38553,17.3492
109,5,7.25895,7.94167,2.34937,0.291161,1.43573
110,7,3.56421,7.14851,5.58226,336.733,12.9015,72.3686,53.3528
111,3,1.35541,0.1004,6.35534
112,5,6.74691,2.07829,1.1044,2.72085,4.71882
113,4,14.5581,12.1685,17.6303,27.6101
114,4,0.200801,0.662643,0.863443,0.351401
115,4,14.5581,2.55017,2.20881,0.682723
116,10,20.6222,1.47589,16.9576,0.261041,43.8649,0.0702803,4.49794,76.475,4.4377,0.853403
117,3,3.89554,0.0602402,1.0542
118,1,4.39754
119,7,15.5319,1.97789,2.31925,105.912,6.48587,3.59433,11.6464
120,5,59.2563,2.96181,0.732923,3.99594,2.40961
121,5,0.12048,0.0903604,0.421682,0.622482,0.351401
122,1,3.72485
123,4,5.12042,2.64053,4.64854,2.04817
124,6,9.73884,19.1664,23.825,0.0401602,2.10841,5.18066
125,3,9.74888,12.9015,24.1162
126,19,141.514,16.7568,2.05821,0.200801,7.13847,62.2683,0.351401,0.0903604,1.92769,192.287,29.9294,94.1153,9.98984,20.1202,5.60234,2.42969,1.50601,0.0502002,4.60838
127,6,6.60635,18.4737,7.13847,13.0019,6.3453,5.78306
128,13,17.6303,7.77099,1.41565,0.180721,0.953804,1.54617,1.51605,8.70471,14.5179,10.4918,2.76101,0.943764,14.3271
129,3,2.31925,6.86739,1.65661
130,4,10.0501,0.853403,1.75701,2.53009
131,2,6.65655,0.843363
132,5,19.0359,1.01404,12.9015,21.4254,11.777
133,6,1.26504,20.3311,2.26905,17.3492,4.5883,2.38953
134,4,0.321281,4.59834,25.6824,0.712843
135,4,4.5883,1.92769,0.381522,4.5883
136,3,0.0502002,29.2366,0.0502002
137,2,0.732923,0.692763
138,5,11.2549,2.01805,2.55017,4.69874,5.35134
139,7,63.3727,0.732923,2.13853,15.2207,0.251001,0.0502002,0.1004
140,55,434.101,7.74087,8.18263,130.259,4.3875,17.3291,71.475,28.7647,5.50194,148.974,6.62643,28.8952,2.64053,1.98793,1288.1,1.30521,7.49991,53.9251,7.98183,0.381522,6.75695,3.71481,3.72485,0.903604,72.3686,4.71882,105.912,24.1162,192.287,6.86739,29.2366,5.35134,24.8089,4.74894,0.301201,133.583,7.48987,4.76902,10.6726,0.240961,4.34734,3.92566,14.0661,12.9015,33.4132,16.7468,35.9032,74.7481,11.536,134.798,170.761,9.65852,67.3084,34.9494,0.451802
141,4,2.39957,0.582322,2.00801,2.95177
142,3,1.76705,3.61441,1.37549
143,10,1.65661,2.47989,1.53613,43.8951,21.4154,0.672683,4.6385,20.5419,0.0702803,1.39557
144,4,6.48587,24.8089,4.56822,8.24287
145,3,1.27509,0.01004,1.16464
146,6,13.0621,5.16058,2.02809,3.99594,0.622482,0.0200801
147,6,1.78713,12.3091,9.01596,8.72479,1.04416,6.71679
148,34,111.093,1.78713,15.3412,15.4416,14.4275,8.90551,1.33533,8.97579,0.291161,8.62439,0.793163,14.6886,4.71882,10.7328,6.39551,0.200801,19.1664,12.9015,5.05014,13.1424,53.8548,6.50595,3.91562,43.2324,96.9868,183.03,3.30317,54.8889,2.65057,0.632522,0.732923,15.4717,0.381522,16.0038
149,9,9.4778,30.5318,6.2449,4.74894,109.607,48.2022,55.2704,15.9135,12.4496
150,7,3.37345,9.63844,5.05014,2.20881,3.86542,4.06622,0.200801
151,2,0.622482,0.973884
152,3,1.17468,0.331321,0.301201
153,3,0.391562,0.532122,0.672683
154,4,15.5119,4.6887,10.3814,7.25895
155,8,1.66665,0.973884,13.1424,3.48389,1.91765,1.18472,6.43567,9.13644
156,11,42.1983,54.9491,1.0542,0.391562,70.5413,0.783123,46.5657,29.9294,1.16464,10.291,18.805
157,6,27.8009,9.05612,5.52202,6.47583,0.682723,1.42569
158,37,155.892,12.0179,1.42569,4.16662,30.6221,5.7429,41.4252,0.200801,122.368,1.29517,1.1044,1.38553,1.34537,17.6303,0.662643,43.8649,3.89554,23.825,7.13847,21.4254,12.3091,53.8548,2.20881,3.48389,10.291,3.56421,77.0774,0.220881,11.4758,2.64053,22.9716,28.4133,1.54617,150.058,0.0502002,0.12048,147.679
159,6,11.8673,6.82723,4.92966,5.33126,4.64854,6.82723
160,3,2.56021,2.40961,0.903604
161,2,73.6638,0.01004
162,2,3.10237,0.612442
163,6,102.077,94.1153,0.381522,133.583,3.8855,0.261041
164,6,3.73489,0.0401602,0.240961,0.341361,6.50595,9.36736
165,7,1.70681,4.67866,20.4917,8.73483,5.4417,4.42766,2.67065
166,3,0.863443,3.56421,21.2949
167,9,7.98183,7.45975,1.53613,1.28513,0.0702803,1.51605,0.622482,0.0502002,0.180721
168,3,2.94173,2.40961,7.48987
169,2,13.5541,4.76902
170,5,0.281121,5.05014,9.73884,9.98984,4.06622
171,5,6.71679,4.07626,1.84737,3.91562,36.7064
172,13,2.19877,2.88149,8.67459,8.82519,50.0998,21.4154,35.0498,15.6123,3.97586,13.9657,1.03412,15.4315,4.07626
173,4,0.0200801,5.92362,5.55214,18.5841
174,5,2.69073,12.279,6.61639,2.17869,7.78103
175,45,2.04817,17.3191,3.12245,4.6385,27.4394,6.81719,16.4556,1.1044,32.9916,2.86141,2.36945,173.11,1.61645,9.04608,6.17462,22.2286,0.140561,8.34327,3.28309,1.38553,0.200801,0.793163,46.4854,0.0903604,53.3528,17.3492,10.6726,2.00801,0.672683,109.607,10.3814,35.0498,8.49387,284.876,10.7228,4.86942,6.64651,2.82125,19.9696,4.51802,2.90157,147.338,289.505,38.8048,12.3693
176,5,1.52609,8.70471,8.83523,0.973884,2.93169
177,21,4.4377,0.813243,3.66461,5.60234,1.56625,0.230921,0.200801,11.4055,16.2347,0.642563,4.49794,14.5179,9.01596,0.622482,8.83523,38.4031,2.55017,1.79717,10.9537,12.6906,5.9939
178,3,0.471882,0.753003,0.240961
179,21,5.3413,0.913644,11.3051,3.26301,0.953804,41.0638,10.6023,0.522082,27.6101,76.475,10.4918,8.72479,0.973884,77.0774,0.0502002,0.973884,38.4031,9.08624,0.331321,134.466,16.6665
180,25,29.829,1.37549,3.43369,1.74697,12.3292,19.5279,5.71278,2.97185,0.833323,0.0200801,0.0602402,43.2324,1.91765,0.220881,5.4417,6.61639,9.277,15.3813,0.0803203,4.1867,2.80117,0.251001,0.682723,2.65057,149.376
181,6,4.2871,0.682723,2.98189,5.38146,8.49387,4.27706
182,6,4.41762,1.08432,3.13249,2.97185,1.01404,4.34734
183,6,10.8633,13.0019,11.4758,5.55214,30.3611,4.07626
184,8,7.13847,0.793163,0.0903604,3.24293,0.0401602,96.9868,2.64053,9.277
185,4,31.5056,4.4377,22.9716,13.8954
186,6,2.48993,0.0301201,20.6925,3.92566,1.99797,1.02408
187,25,109.075,75.0794,1.32529,22.1784,16.4355,6.11438,6.33527,199.154,11.1444,14.548,9.99988,5.65254,2.04817,20.1202,11.777,183.03,3.86542,28.4133,6.82723,4.42766,4.06622,36.7064,15.3813,47.5496,5.21078
188,1,3.61441
189,2,12.2589,4.45778
190,7,19.5078,5.05014,16.9677,4.6385,0.0803203,0.240961,6.32522
191,6,2.49997,2.76101,2.93169,2.55017,9.08624,1.32529
192,6,3.43369,0.341361,3.30317,4.06622,1.54617,5.55214
193,4,8.72479,3.30317,3.94574,0.1004
194,25,17.7006,32.0076,33.8249,35.9634,4.54814,0.833323,5.72282,6.89751,144.627,0.321281,14.0661,20.5419,48.2022,15.6123,284.876,0.240961,10.1003,5.13046,14.0761,28.8752,3.52405,3.01201,41.6461,6.60635,2.56021
195,3,0.712843,1.51605,1.43573
196,7,0.361441,4.1867,35.2506,12.9015,3.81522,29.1362,30.6824
197,34,0.863443,6.05414,7.97179,8.91556,2.74093,10.6123,6.85735,7.15855,12.4496,0.732923,343.159,18.8452,33.4936,18.3632,0.351401,2.10841,5.60234,6.3453,0.943764,54.8889,0.200801,1.18472,18.805,150.058,9.36736,21.2949,18.5841,1.79717,30.3611,47.5496,5.55214,1.27509,0.632522,31.0739
198,4,0.622482,1.51605,0.552202,0.863443
199,1,2.29917
200,5,0.783123,5.05014,5.18066,2.65057,0.0502002
201,3,1.14456,6.58627,0.0702803
202,3,2.17869,4.1867,3.61441
203,2,0.873483,10.7228
204,7,31.355,4.65858,2.49997,4.5883,3.97586,4.86942,0.642563
205,7,17.4295,4.95978,1.28513,1.04416,10.9537,0.331321,3.81522
206,5,1.07428,2.77105,6.64651,5.37142,2.66061
207,6,0.933724,6.48587,2.82125,10.1003,5.03006,0.331321
208,5,0.200801,0.12048,0.632522,6.43567,2.80117
209,6,29.9595,2.41965,1.02408,0.903604,0.552202,1.04416
210,2,3.06221,1.77709
211,2,9.18664,0.732923
212,4,6.55615,1.03412,5.78306,4.07626
213,5,1.95781,0.01004,0.742963,3.08229,0.592362
214,3,1.48593,0.863443,1.04416
215,3,0.01004,4.06622,9.31716
216,3,0.12048,0.251001,0.983924
217,5,2.66061,1.13452,0.0502002,33.4132,0.251001
218,9,10.1906,32.4695,1.98793,0.170681,16.7468,55.2704,1.42569,19.9696,5.13046
219,8,6.58627,4.00598,6.90755,13.9657,14.0761,5.03006,1.58633,0.281121
220,8,12.6806,0.0702803,10.3814,0.331321,15.4717,2.67065,0.682723,5.21078
221,13,7.89147,3.33329,4.24694,16.305,1.16464,8.23283,9.30712,0.672683,4.51802,4.27706,28.8752,3.08229,1.73693
222,4,0.873483,1.38553,1.27509,0.692763
223,4,4.15658,2.42969,4.5883,3.8855
224,7,52.65,0.230921,2.12849,5.5923,1.82729,0.351401,0.0200801
225,4,17.2488,35.9032,3.81522,9.60832
226,5,1.03412,2.90157,3.52405,0.331321,1.58633
227,4,3.59433,74.7481,4.56822,0.351401
228,2,15.9135,3.01201
229,12,11.1344,10.1605,6.90755,0.773083,0.291161,2.38953,11.536,15.4315,147.338,41.6461,0.642563,0.0602402
230,2,5.4417,0.873483
231,2,0.381522,2.65057
232,20,5.00998,110.601,0.0200801,169.928,20.0901,2.69073,4.16662,0.532122,18.1022,0.763043,6.35534,0.692763,134.798,2.95177,12.4496,7.25895,289.505,6.60635,0.0602402,2.36945
233,14,13.6946,2.31925,35.4915,66.3747,11.6464,1.50601,1.65661,170.761,8.24287,0.261041,1.99797,29.1362,0.351401,116.746
234,1,7.12843
235,3,21.807,0.682723,0.612442
236,8,6.86739,63.0213,3.75497,3.76501,0.642563,9.65852,0.251001,2.36945
237,38,388.61,0.883524,3.89554,7.30915,40.5015,9.58824,5.4417,5.27102,6.23486,61.9772,0.0200801,5.98386,0.220881,6.37543,0.853403,1.0542,3.72485,25.6824,3.61441,6.71679,16.0038,9.13644,147.679,7.78103,12.6906,134.466,149.376,13.8954,3.61441,6.32522,1.32529,2.29917,3.61441,1.77709,0.983924,11.4456,14.297,11.1545
238,5,4.40758,0.220881,0.753003,38.8048,5.37142
239,5,8.02199,0.742963,1.14456,1.37549,11.4456
240,4,0.0702803,4.74894,2.21885,1.54617
241,1,67.3084
242,1,41.9774
243,1,0.0502002
244,8,7.27903,6.63647,45.5115,34.9494,1.02408,30.6824,9.60832,116.746
245,4,0.351401,0.0301201,0.592362,1.73693
246,2,22.2487,14.297
247,4,1.27509,2.68069,12.3693,2.66061
248,4,0.341361,0.612442,1.12448,0.632522
249,4,1.39557,4.07626,2.56021,0.281121
250,2,4.60838,0.451802
251,5,38.8449,17.3492,31.0739,9.31716,0.692763
252,3,3.06221,0.712843,11.1545
253,7,14.548,0.813243,14.3271,0.180721,5.9939,16.6665,3.81522
